Timestamp,Time,State,Confidence (%),RSSI (dBm),Subcarrier Motion Variance,Security Alert
2026-08-06 14:50:12,14:50:12,Present,88.0,-56.1,0.0,NO
2026-08-06 14:50:15,14:50:15,Present,99.0,-50.4,0.0,NO
2026-08-06 14:50:17,14:50:17,Present,99.0,-51.4,0.0,NO
2026-08-06 14:50:19,14:50:19,Present,99.0,-50.0,0.0,NO
2026-08-06 14:50:21,14:50:21,Present,88.0,-49.9,0.0,NO
2026-08-06 14:50:23,14:50:23,Present,88.0,-50.6,0.0,NO
2026-08-06 14:50:25,14:50:25,Present,88.0,-52.7,0.0,NO
2026-08-06 14:50:27,14:50:27,Present,88.0,-49.9,0.0,NO
2026-08-06 14:50:30,14:50:30,Present,96.1,-51.7,0.0,NO
2026-08-06 14:50:32,14:50:32,Present,99.0,-53.0,0.0,NO
2026-08-06 14:50:34,14:50:34,Present,98.7,-50.9,0.0,NO
2026-08-06 14:50:36,14:50:36,Present,94.7,-50.1,0.0,NO
2026-08-06 14:50:39,14:50:39,Present,99.0,-51.8,0.0,NO
2026-08-06 14:50:41,14:50:41,Present,88.0,-49.5,0.0,NO
2026-08-06 14:50:43,14:50:43,Present,88.0,-49.2,0.0,NO
2026-08-06 14:50:45,14:50:45,Present,88.0,-47.7,0.0,NO
2026-08-06 14:50:47,14:50:47,Present,99.0,-48.0,0.0,NO
2026-08-06 14:50:49,14:50:49,Present,99.0,-47.0,0.0,NO
2026-08-06 14:50:51,14:50:51,Present,99.0,-53.9,0.0,NO
2026-08-06 14:50:53,14:50:53,Present,97.9,-47.3,0.0,NO
2026-08-06 14:50:56,14:50:56,Present,88.0,-49.0,0.0,NO
2026-08-06 14:50:58,14:50:58,Present,88.0,-50.1,0.0,NO
2026-08-06 14:51:00,14:51:00,Present,88.0,-49.4,0.0,NO
2026-08-06 14:51:03,14:51:03,Present,88.0,-49.2,0.0,NO
2026-08-06 14:51:05,14:51:05,Present,88.0,-49.2,0.0,NO
2026-08-06 14:51:07,14:51:07,Present,88.0,-48.6,0.0,NO
2026-08-06 14:51:10,14:51:10,Present,88.0,-46.3,0.0,NO
2026-08-06 14:51:12,14:51:12,Present,88.0,-46.2,0.0,NO
2026-08-06 14:51:14,14:51:14,Present,88.0,-50.5,0.0,NO
2026-08-06 14:51:17,14:51:17,Present,88.0,-46.9,0.0,NO
2026-08-06 14:51:19,14:51:19,Present,99.0,-46.6,0.0,NO
2026-08-06 14:51:21,14:51:21,Present,88.0,-46.0,0.0,NO
2026-08-06 14:51:23,14:51:23,Present,88.0,-46.0,0.0,NO
2026-08-06 14:51:26,14:51:26,Present,88.0,-45.6,0.0,NO
2026-08-06 14:51:28,14:51:28,Present,88.0,-46.0,0.0,NO
2026-08-06 14:51:30,14:51:30,Present,88.0,-47.0,0.0,NO
2026-08-06 14:51:32,14:51:32,Present,88.0,-48.3,0.0,NO
2026-08-06 14:51:35,14:51:35,Present,88.0,-48.0,0.0,NO
2026-08-06 14:51:37,14:51:37,Present,90.6,-51.7,0.0,NO
2026-08-06 14:51:39,14:51:39,Present,97.7,-46.2,0.0,NO
2026-08-06 14:51:43,14:51:43,Present,99.0,-49.3,0.0,NO
2026-08-06 14:51:45,14:51:45,Present,88.0,-50.6,0.0,NO
2026-08-06 14:51:48,14:51:48,Present,88.0,-50.8,0.0,NO
2026-08-06 14:51:50,14:51:50,Present,97.4,-50.9,0.0,NO
2026-08-06 14:51:52,14:51:52,Present,88.0,-48.1,0.0,NO
2026-08-06 14:51:54,14:51:54,Present,88.0,-47.6,0.0,NO
2026-08-06 14:51:56,14:51:56,Present,88.0,-48.0,0.0,NO
2026-08-06 14:51:59,14:51:59,Present,88.0,-48.5,0.0,NO
2026-08-06 14:52:01,14:52:01,Present,88.0,-48.1,0.0,NO
2026-08-06 14:52:03,14:52:03,Present,88.0,-49.6,0.0,NO
2026-08-06 14:52:05,14:52:05,Present,88.0,-48.5,0.0,NO
2026-08-06 14:52:07,14:52:07,Present,88.0,-48.6,0.0,NO
2026-08-06 14:52:11,14:52:11,Present,96.3,-50.9,0.0,NO
2026-08-06 14:52:13,14:52:13,Present,88.0,-47.6,0.0,NO
2026-08-06 14:52:15,14:52:15,Present,88.0,-49.0,0.0,NO
2026-08-06 14:52:17,14:52:17,Present,88.0,-47.7,0.0,NO
2026-08-06 14:52:20,14:52:20,Present,88.0,-47.8,0.0,NO
2026-08-06 14:52:22,14:52:22,Present,88.0,-47.0,0.0,NO
2026-08-06 14:52:25,14:52:25,Present,88.0,-48.7,0.0,NO
2026-08-06 14:52:28,14:52:28,Present,88.0,-52.6,0.0,NO
2026-08-06 14:52:30,14:52:30,Present,99.0,-51.8,0.0,NO
2026-08-06 14:52:32,14:52:32,Present,99.0,-51.2,0.0,NO
2026-08-06 14:52:35,14:52:35,Present,88.0,-48.1,0.0,NO
2026-08-06 14:52:37,14:52:37,Present,88.0,-46.2,0.0,NO
2026-08-06 14:52:39,14:52:39,Present,88.0,-45.4,0.0,NO
2026-08-06 14:52:41,14:52:41,Present,88.0,-45.9,0.0,NO
2026-08-06 14:52:43,14:52:43,Present,88.0,-45.5,0.0,NO
2026-08-06 14:52:45,14:52:45,Present,88.0,-45.9,0.0,NO
2026-08-06 14:52:48,14:52:48,Present,88.0,-45.1,0.0,NO
2026-08-06 14:52:50,14:52:50,Present,88.0,-45.0,0.0,NO
2026-08-06 14:52:52,14:52:52,Present,88.0,-46.0,0.0,NO
2026-08-06 14:52:54,14:52:54,Present,88.0,-46.0,0.0,NO
2026-08-06 14:52:56,14:52:56,Present,99.0,-46.3,0.0,NO
2026-08-06 14:52:59,14:52:59,Present,99.0,-45.7,0.0,NO
2026-08-06 14:53:01,14:53:01,Present,99.0,-46.0,0.0,NO
2026-08-06 14:53:04,14:53:04,Present,99.0,-46.0,0.0,NO
2026-08-06 14:53:06,14:53:06,Present,99.0,-45.6,0.0,NO
2026-08-06 14:53:08,14:53:08,Present,99.0,-45.3,0.0,NO
2026-08-06 14:53:10,14:53:10,Present,88.0,-46.1,0.0,NO
2026-08-06 14:53:12,14:53:12,Present,98.3,-43.1,0.0,NO
2026-08-06 14:53:14,14:53:14,Present,98.4,-43.9,0.0,NO
2026-08-06 14:53:16,14:53:16,Present,98.6,-42.9,0.0,NO
2026-08-06 14:53:18,14:53:18,Present,88.0,-43.4,0.0,NO
2026-08-06 14:53:20,14:53:20,Present,88.0,-46.4,0.0,NO
2026-08-06 14:53:24,14:53:24,Present,88.0,-43.5,0.0,NO
2026-08-06 14:53:26,14:53:26,Present,88.0,-43.6,0.0,NO
2026-08-06 14:53:28,14:53:28,Present,88.0,-43.6,0.0,NO
2026-08-06 14:53:30,14:53:30,Present,99.0,-42.5,0.0,NO
2026-08-06 14:53:33,14:53:33,Present,99.0,-46.6,0.0,NO
2026-08-06 14:53:36,14:53:36,Present,88.0,-44.5,0.0,NO
2026-08-06 14:53:38,14:53:38,Present,97.2,-44.9,0.0,NO
2026-08-06 14:53:40,14:53:40,Present,99.0,-46.1,0.0,NO
2026-08-06 14:53:42,14:53:42,Present,99.0,-45.6,0.0,NO
2026-08-06 14:53:44,14:53:44,Present,99.0,-46.0,0.0,NO
2026-08-06 14:53:46,14:53:46,Present,98.6,-48.0,0.0,NO
2026-08-06 14:53:50,14:53:50,Present,93.7,-47.0,0.0,NO
2026-08-06 14:53:52,14:53:52,Present,99.0,-48.0,0.0,NO
2026-08-06 14:53:55,14:53:55,Present,99.0,-47.7,0.0,NO
2026-08-06 14:53:58,14:53:58,Present,99.0,-45.1,0.0,NO
2026-08-06 14:54:00,14:54:00,Present,99.0,-46.8,0.0,NO
2026-08-06 14:54:02,14:54:02,Present,99.0,-45.1,0.0,NO
2026-08-06 14:54:04,14:54:04,Present,96.2,-46.0,0.0,NO
2026-08-06 14:54:06,14:54:06,Present,96.2,-46.1,0.0,NO
2026-08-06 14:54:08,14:54:08,Present,97.4,-46.0,0.0,NO
2026-08-06 14:54:11,14:54:11,Present,88.0,-46.0,0.0,NO
2026-08-06 14:54:13,14:54:13,Present,89.9,-45.9,0.0,NO
2026-08-06 14:54:15,14:54:15,Present,88.0,-45.2,0.0,NO
2026-08-06 14:54:17,14:54:17,Present,88.0,-47.0,0.0,NO
2026-08-06 14:54:19,14:54:19,Present,88.0,-46.9,0.0,NO
2026-08-06 14:54:21,14:54:21,Present,88.0,-47.3,0.0,NO
2026-08-06 14:54:24,14:54:24,Present,88.0,-47.2,0.0,NO
2026-08-06 14:54:26,14:54:26,Present,88.0,-46.9,0.0,NO
2026-08-06 14:54:29,14:54:29,Present,88.0,-47.0,0.0,NO
2026-08-06 14:54:31,14:54:31,Present,95.4,-49.5,0.0,NO
2026-08-06 14:54:33,14:54:33,Present,98.3,-48.4,0.0,NO
2026-08-06 14:54:35,14:54:35,Present,88.0,-49.7,0.0,NO
2026-08-06 14:54:37,14:54:37,Present,99.0,-47.6,0.0,NO
2026-08-06 14:54:40,14:54:40,Present,96.9,-48.8,0.0,NO
2026-08-06 14:54:43,14:54:43,Present,99.0,-48.4,0.0,NO
2026-08-06 14:54:45,14:54:45,Present,99.0,-49.2,0.0,NO
2026-08-06 14:54:47,14:54:47,Present,99.0,-46.1,0.0,NO
2026-08-06 14:54:49,14:54:49,Present,88.0,-47.5,0.0,NO
2026-08-06 14:54:51,14:54:51,Present,88.0,-45.3,0.0,NO
2026-08-06 14:54:53,14:54:53,Present,88.0,-47.2,0.0,NO
2026-08-06 14:54:56,14:54:56,Present,88.0,-46.4,0.0,NO
2026-08-06 14:54:58,14:54:58,Present,88.0,-52.9,0.0,NO
2026-08-06 14:55:01,14:55:01,Present,90.2,-50.1,0.0,NO
2026-08-06 14:55:04,14:55:04,Present,88.0,-49.3,0.0,NO
2026-08-06 14:55:06,14:55:06,Present,88.0,-50.2,0.0,NO
2026-08-06 14:55:08,14:55:08,Present,88.0,-44.3,0.0,NO
2026-08-06 14:55:10,14:55:10,Present,99.0,-57.9,0.0,NO
2026-08-06 14:55:12,14:55:12,Present,97.8,-49.3,0.0,NO
2026-08-06 14:55:14,14:55:14,Present,93.9,-47.9,0.0,NO
2026-08-06 14:55:16,14:55:16,Present,99.0,-49.0,0.0,NO
2026-08-06 14:55:19,14:55:19,Present,99.0,-50.8,0.0,NO
2026-08-06 14:55:21,14:55:21,Present,99.0,-49.3,0.0,NO
2026-08-06 14:55:23,14:55:23,Present,89.2,-49.5,0.0,NO
2026-08-06 14:55:25,14:55:25,Present,88.0,-47.4,0.0,NO
2026-08-06 14:55:27,14:55:27,Present,88.0,-47.0,0.0,NO
2026-08-06 14:55:30,14:55:30,Present,98.4,-48.0,0.0,NO
2026-08-06 14:55:32,14:55:32,Present,99.0,-47.8,0.0,NO
2026-08-06 14:55:34,14:55:34,Present,99.0,-47.9,0.0,NO
2026-08-06 14:55:37,14:55:37,Present,99.0,-46.0,0.0,NO
2026-08-06 14:55:39,14:55:39,Present,99.0,-50.9,0.0,NO
2026-08-06 14:55:41,14:55:41,Present,99.0,-50.7,0.0,NO
2026-08-06 14:55:44,14:55:44,Present,88.0,-50.0,0.0,NO
2026-08-06 14:55:46,14:55:46,Present,91.6,-50.7,0.0,NO
2026-08-06 14:55:48,14:55:48,Present,88.0,-49.9,0.0,NO
2026-08-06 14:55:51,14:55:51,Present,90.1,-49.8,0.0,NO
2026-08-06 14:55:53,14:55:53,Present,99.0,-50.0,0.0,NO
2026-08-06 14:55:55,14:55:55,Present,99.0,-50.5,0.0,NO
2026-08-06 14:55:57,14:55:57,Present,99.0,-49.2,0.0,NO
2026-08-06 14:56:00,14:56:00,Present,99.0,-48.2,0.0,NO
2026-08-06 14:56:02,14:56:02,Present,99.0,-49.4,0.0,NO
2026-08-06 14:56:04,14:56:04,Present,99.0,-49.5,0.0,NO
2026-08-06 14:56:07,14:56:07,Present,99.0,-48.5,0.0,NO
2026-08-06 14:56:09,14:56:09,Present,99.0,-52.2,0.0,NO
2026-08-06 14:56:11,14:56:11,Present,99.0,-48.2,0.0,NO
2026-08-06 14:56:13,14:56:13,Present,99.0,-48.4,0.0,NO
2026-08-06 14:56:15,14:56:15,Present,99.0,-48.2,0.0,NO
2026-08-06 14:56:17,14:56:17,Present,99.0,-49.0,0.0,NO
2026-08-06 14:56:20,14:56:20,Present,99.0,-48.9,0.0,NO
2026-08-06 14:56:22,14:56:22,Present,99.0,-50.0,0.0,NO
2026-08-06 14:56:24,14:56:24,Present,99.0,-49.0,0.0,NO
2026-08-06 14:56:26,14:56:26,Present,99.0,-50.0,0.0,NO
2026-08-06 14:56:28,14:56:28,Present,99.0,-49.5,0.0,NO
2026-08-06 14:56:30,14:56:30,Present,99.0,-47.9,0.0,NO
2026-08-06 14:56:32,14:56:32,Present,99.0,-48.9,0.0,NO
2026-08-06 14:56:34,14:56:34,Present,99.0,-48.8,0.0,NO
2026-08-06 14:56:37,14:56:37,Present,88.0,-46.3,0.0,NO
2026-08-06 14:56:40,14:56:40,Present,95.6,-48.5,0.0,NO
2026-08-06 14:56:42,14:56:42,Present,99.0,-47.9,0.0,NO
2026-08-06 14:56:44,14:56:44,Present,88.0,-48.4,0.0,NO
2026-08-06 14:56:47,14:56:47,Present,94.3,-47.7,0.0,NO
2026-08-06 14:56:49,14:56:49,Present,99.0,-50.0,0.0,NO
2026-08-06 14:56:51,14:56:51,Present,90.9,-49.4,0.0,NO
2026-08-06 14:56:53,14:56:53,Present,96.8,-51.5,0.0,NO
2026-08-06 14:56:55,14:56:55,Present,99.0,-47.7,0.0,NO
2026-08-06 14:56:58,14:56:58,Present,88.0,-51.6,0.0,NO
2026-08-06 14:57:01,14:57:01,Present,88.0,-50.8,0.0,NO
2026-08-06 14:57:03,14:57:03,Present,99.0,-50.9,0.0,NO
2026-08-06 14:57:05,14:57:05,Present,99.0,-49.5,0.0,NO
2026-08-06 14:57:07,14:57:07,Present,90.7,-49.6,0.0,NO
2026-08-06 14:57:09,14:57:09,Present,88.0,-50.4,0.0,NO
2026-08-06 14:57:11,14:57:11,Present,97.9,-50.0,0.0,NO
2026-08-06 14:57:14,14:57:14,Present,99.0,-49.9,0.0,NO
2026-08-06 14:57:17,14:57:17,Present,99.0,-49.9,0.0,NO
2026-08-06 14:57:19,14:57:19,Present,99.0,-50.0,0.0,NO
2026-08-06 14:57:21,14:57:21,Present,99.0,-49.5,0.0,NO
2026-08-06 14:57:23,14:57:23,Present,99.0,-48.9,0.0,NO
2026-08-06 14:57:26,14:57:26,Present,99.0,-50.0,0.0,NO
2026-08-06 14:57:29,14:57:29,Present,99.0,-49.6,0.0,NO
2026-08-06 14:57:31,14:57:31,Present,99.0,-47.9,0.0,NO
2026-08-06 14:57:33,14:57:33,Present,99.0,-49.2,0.0,NO
2026-08-06 14:57:35,14:57:35,Present,97.7,-49.8,0.0,NO
2026-08-06 14:57:37,14:57:37,Present,99.0,-48.5,0.0,NO
2026-08-06 14:57:39,14:57:39,Present,99.0,-49.0,0.0,NO
2026-08-06 14:57:41,14:57:41,Present,99.0,-49.9,0.0,NO
2026-08-06 14:57:43,14:57:43,Present,99.0,-49.5,0.0,NO
2026-08-06 14:57:45,14:57:45,Present,91.8,-50.4,0.0,NO
2026-08-06 14:57:48,14:57:48,Present,99.0,-47.7,0.0,NO
2026-08-06 14:57:50,14:57:50,Present,88.0,-51.6,0.0,NO
2026-08-06 14:57:52,14:57:52,Present,99.0,-50.4,0.0,NO
2026-08-06 14:57:54,14:57:54,Present,96.9,-47.0,0.0,NO
2026-08-06 14:57:56,14:57:56,Present,99.0,-49.5,0.0,NO
2026-08-06 14:57:58,14:57:58,Present,99.0,-48.9,0.0,NO
2026-08-06 14:58:01,14:58:01,Present,99.0,-49.1,0.0,NO
2026-08-06 14:58:03,14:58:03,Present,99.0,-49.8,0.0,NO
2026-08-06 14:58:05,14:58:05,Present,99.0,-52.2,0.0,NO
2026-08-06 14:58:07,14:58:07,Present,95.4,-51.8,0.0,NO
2026-08-06 14:58:10,14:58:10,Present,88.0,-48.1,0.0,NO
2026-08-06 14:58:13,14:58:13,Present,99.0,-48.7,0.0,NO
2026-08-06 14:58:16,14:58:16,Present,99.0,-47.8,0.0,NO
2026-08-06 14:58:18,14:58:18,Present,97.0,-47.9,0.0,NO
2026-08-06 14:58:20,14:58:20,Present,96.8,-49.0,0.0,NO
2026-08-06 14:58:22,14:58:22,Present,97.0,-49.0,0.0,NO
2026-08-06 14:58:24,14:58:24,Present,99.0,-49.9,0.0,NO
2026-08-06 14:58:26,14:58:26,Present,94.9,-52.2,0.0,NO
2026-08-06 14:58:29,14:58:29,Present,94.9,-50.6,0.0,NO
2026-08-06 14:58:31,14:58:31,Present,99.0,-49.5,0.0,NO
2026-08-06 14:58:34,14:58:34,Present,99.0,-46.5,0.0,NO
2026-08-06 14:58:36,14:58:36,Present,99.0,-48.7,0.0,NO
2026-08-06 14:58:38,14:58:38,Present,99.0,-47.1,0.0,NO
2026-08-06 14:58:40,14:58:40,Present,99.0,-47.9,0.0,NO
2026-08-06 14:58:42,14:58:42,Present,96.8,-46.9,0.0,NO
2026-08-06 14:58:44,14:58:44,Present,88.0,-46.7,0.0,NO
2026-08-06 14:58:46,14:58:46,Present,98.7,-50.1,0.0,NO
2026-08-06 14:58:48,14:58:48,Present,99.0,-48.2,0.0,NO
2026-08-06 14:58:51,14:58:51,Present,99.0,-51.4,0.0,NO
2026-08-06 14:58:53,14:58:53,Present,99.0,-50.9,0.0,NO
2026-08-06 14:58:55,14:58:55,Present,99.0,-48.7,0.0,NO
2026-08-06 14:58:57,14:58:57,Present,99.0,-51.3,0.0,NO
2026-08-06 14:58:59,14:58:59,Present,99.0,-49.0,0.0,NO
2026-08-06 14:59:01,14:59:01,Present,99.0,-47.2,0.0,NO
2026-08-06 14:59:04,14:59:04,Present,99.0,-49.3,0.0,NO
2026-08-06 14:59:09,14:59:09,Present,99.0,-49.8,0.0,NO
2026-08-06 14:59:11,14:59:11,Present,99.0,-49.0,0.0,NO
2026-08-06 14:59:15,14:59:15,Present,99.0,-49.9,0.0,NO
2026-08-06 14:59:17,14:59:17,Present,99.0,-50.0,0.0,NO
2026-08-06 14:59:19,14:59:19,Present,99.0,-47.3,0.0,NO
2026-08-06 14:59:21,14:59:21,Present,88.0,-50.4,0.0,NO
2026-08-06 14:59:23,14:59:23,Present,88.0,-51.3,0.0,NO
2026-08-06 14:59:25,14:59:25,Present,88.0,-50.0,0.0,NO
2026-08-06 14:59:27,14:59:27,Present,88.0,-50.8,0.0,NO
2026-08-06 14:59:30,14:59:30,Present,88.0,-50.4,0.0,NO
2026-08-06 14:59:32,14:59:32,Present,88.0,-49.7,0.0,NO
2026-08-06 14:59:34,14:59:34,Present,88.0,-51.6,0.0,NO
2026-08-06 14:59:37,14:59:37,Present,96.1,-49.5,0.0,NO
2026-08-06 14:59:39,14:59:39,Present,92.8,-51.2,0.0,NO
2026-08-06 14:59:41,14:59:41,Present,88.0,-52.3,0.0,NO
2026-08-06 14:59:43,14:59:43,Present,95.9,-49.8,0.0,NO
2026-08-06 14:59:46,14:59:46,Present,89.2,-51.2,0.0,NO
2026-08-06 14:59:48,14:59:48,Present,97.8,-50.8,0.0,NO
2026-08-06 14:59:50,14:59:50,Present,99.0,-51.0,0.0,NO
2026-08-06 14:59:52,14:59:52,Present,99.0,-50.4,0.0,NO
2026-08-06 14:59:54,14:59:54,Present,99.0,-50.2,0.0,NO
2026-08-06 14:59:56,14:59:56,Present,99.0,-48.3,0.0,NO
2026-08-06 14:59:58,14:59:58,Present,99.0,-48.0,0.0,NO
2026-08-06 15:00:01,15:00:01,Present,97.2,-45.9,0.0,NO
2026-08-06 15:00:03,15:00:03,Present,99.0,-46.3,0.0,NO
2026-08-06 15:00:05,15:00:05,Present,99.0,-46.3,0.0,NO
2026-08-06 15:00:07,15:00:07,Present,99.0,-46.9,0.0,NO
2026-08-06 15:00:09,15:00:09,Present,99.0,-48.3,0.0,NO
2026-08-06 15:00:11,15:00:11,Present,99.0,-47.2,0.0,NO
2026-08-06 15:00:13,15:00:13,Present,99.0,-47.7,0.0,NO
2026-08-06 15:00:16,15:00:16,Present,99.0,-47.0,0.0,NO
2026-08-06 15:00:18,15:00:18,Present,99.0,-46.9,0.0,NO
2026-08-06 15:00:20,15:00:20,Present,99.0,-46.8,0.0,NO
2026-08-06 15:00:22,15:00:22,Present,99.0,-46.8,0.0,NO
2026-08-06 15:00:24,15:00:24,Present,95.8,-46.3,0.0,NO
2026-08-06 15:00:26,15:00:26,Present,99.0,-47.7,0.0,NO
2026-08-06 15:00:28,15:00:28,Present,99.0,-47.0,0.0,NO
2026-08-06 15:00:31,15:00:31,Present,99.0,-47.2,0.0,NO
2026-08-06 15:00:33,15:00:33,Present,99.0,-50.1,0.0,NO
2026-08-06 15:00:35,15:00:35,Present,99.0,-47.4,0.0,NO
2026-08-06 15:00:37,15:00:37,Present,99.0,-47.0,0.0,NO
2026-08-06 15:00:39,15:00:39,Present,99.0,-47.0,0.0,NO
2026-08-06 15:00:41,15:00:41,Present,99.0,-48.0,0.0,NO
2026-08-06 15:00:43,15:00:43,Present,99.0,-47.7,0.0,NO
2026-08-06 15:00:47,15:00:47,Present,99.0,-46.9,0.0,NO
2026-08-06 15:00:49,15:00:49,Present,99.0,-46.9,0.0,NO
2026-08-06 15:00:52,15:00:52,Present,99.0,-47.1,0.0,NO
2026-08-06 15:00:54,15:00:54,Present,99.0,-47.0,0.0,NO
2026-08-06 15:00:56,15:00:56,Present,96.2,-46.9,0.0,NO
2026-08-06 15:00:59,15:00:59,Present,96.0,-47.1,0.0,NO
2026-08-06 15:01:01,15:01:01,Present,99.0,-47.1,0.0,NO
2026-08-06 15:01:03,15:01:03,Present,99.0,-47.3,0.0,NO
2026-08-06 15:01:05,15:01:05,Present,99.0,-49.0,0.0,NO
2026-08-06 15:01:07,15:01:07,Present,99.0,-47.3,0.0,NO
2026-08-06 15:01:10,15:01:10,Present,98.1,-47.9,0.0,NO
2026-08-06 15:01:12,15:01:12,Present,99.0,-50.8,0.0,NO
2026-08-06 15:01:14,15:01:14,Present,99.0,-48.0,0.0,NO
2026-08-06 15:01:16,15:01:16,Present,99.0,-49.5,0.0,NO
2026-08-06 15:01:19,15:01:19,Present,99.0,-50.3,0.0,NO
2026-08-06 15:01:21,15:01:21,Present,99.0,-47.1,0.0,NO
2026-08-06 15:01:24,15:01:24,Present,99.0,-48.4,0.0,NO
2026-08-06 15:01:27,15:01:27,Present,99.0,-48.6,0.0,NO
2026-08-06 15:01:29,15:01:29,Present,99.0,-50.0,0.0,NO
2026-08-06 15:01:31,15:01:31,Present,99.0,-50.0,0.0,NO
2026-08-06 15:01:33,15:01:33,Present,99.0,-50.1,0.0,NO
2026-08-06 15:01:37,15:01:37,Present,99.0,-52.0,0.0,NO
2026-08-06 15:01:39,15:01:39,Present,99.0,-50.8,0.0,NO
2026-08-06 15:01:41,15:01:41,Present,99.0,-50.3,0.0,NO
2026-08-06 15:01:44,15:01:44,Present,99.0,-49.6,0.0,NO
2026-08-06 15:01:46,15:01:46,Present,99.0,-49.0,0.0,NO
2026-08-06 15:01:48,15:01:48,Present,99.0,-48.2,0.0,NO
2026-08-06 15:01:50,15:01:50,Present,99.0,-51.7,0.0,NO
2026-08-06 15:01:52,15:01:52,Present,99.0,-50.8,0.0,NO
2026-08-06 15:01:54,15:01:54,Present,99.0,-49.9,0.0,NO
2026-08-06 15:01:57,15:01:57,Present,99.0,-50.1,0.0,NO
2026-08-06 15:01:59,15:01:59,Present,99.0,-48.2,0.0,NO
2026-08-06 15:02:01,15:02:01,Present,99.0,-52.8,0.0,NO
2026-08-06 15:02:03,15:02:03,Present,99.0,-49.6,0.0,NO
2026-08-06 15:02:05,15:02:05,Present,99.0,-49.0,0.0,NO
2026-08-06 15:02:08,15:02:08,Present,99.0,-48.5,0.0,NO
2026-08-06 15:02:10,15:02:10,Present,99.0,-50.0,0.0,NO
2026-08-06 15:02:12,15:02:12,Present,99.0,-50.1,0.0,NO
2026-08-06 15:02:14,15:02:14,Present,99.0,-50.1,0.0,NO
2026-08-06 15:02:16,15:02:16,Present,97.7,-50.5,0.0,NO
2026-08-06 15:02:19,15:02:19,Present,88.0,-50.6,0.0,NO
2026-08-06 15:02:21,15:02:21,Present,99.0,-49.3,0.0,NO
2026-08-06 15:02:23,15:02:23,Present,99.0,-48.7,0.0,NO
2026-08-06 15:02:25,15:02:25,Present,99.0,-48.4,0.0,NO
2026-08-06 15:02:27,15:02:27,Present,99.0,-48.0,0.0,NO
2026-08-06 15:02:29,15:02:29,Present,99.0,-50.0,0.0,NO
2026-08-06 15:02:32,15:02:32,Present,99.0,-50.0,0.0,NO
2026-08-06 15:02:34,15:02:34,Present,97.6,-50.4,0.0,NO
2026-08-06 15:02:36,15:02:36,Present,97.9,-49.8,0.0,NO
2026-08-06 15:02:38,15:02:38,Present,94.3,-50.0,0.0,NO
2026-08-06 15:02:40,15:02:40,Present,98.8,-48.7,0.0,NO
2026-08-06 15:02:42,15:02:42,Present,88.0,-50.0,0.0,NO
2026-08-06 15:02:44,15:02:44,Present,99.0,-50.0,0.0,NO
2026-08-06 15:02:47,15:02:47,Present,88.0,-50.2,0.0,NO
2026-08-06 15:02:49,15:02:49,Present,88.0,-50.3,0.0,NO
2026-08-06 15:02:51,15:02:51,Present,99.0,-49.7,0.0,NO
2026-08-06 15:02:53,15:02:53,Present,99.0,-49.3,0.0,NO
2026-08-06 15:02:56,15:02:56,Present,99.0,-49.1,0.0,NO
2026-08-06 15:02:58,15:02:58,Present,99.0,-49.5,0.0,NO
2026-08-06 15:03:01,15:03:01,Present,99.0,-50.3,0.0,NO
2026-08-06 15:03:03,15:03:03,Present,98.9,-49.6,0.0,NO
2026-08-06 15:03:05,15:03:05,Present,99.0,-49.0,0.0,NO
2026-08-06 15:03:07,15:03:07,Present,99.0,-52.6,0.0,NO
2026-08-06 15:03:09,15:03:09,Present,99.0,-48.0,0.0,NO
2026-08-06 15:03:12,15:03:12,Present,99.0,-51.2,0.0,NO
2026-08-06 15:03:14,15:03:14,Present,99.0,-50.7,0.0,NO
2026-08-06 15:03:16,15:03:16,Present,99.0,-49.0,0.0,NO
2026-08-06 15:03:18,15:03:18,Present,99.0,-50.1,0.0,NO
2026-08-06 15:03:20,15:03:20,Present,99.0,-50.0,0.0,NO
2026-08-06 15:03:22,15:03:22,Present,99.0,-48.2,0.0,NO
2026-08-06 15:03:24,15:03:24,Present,99.0,-49.0,0.0,NO
2026-08-06 15:03:28,15:03:28,Present,99.0,-48.4,0.0,NO
2026-08-06 15:03:30,15:03:30,Present,88.0,-49.2,0.0,NO
2026-08-06 15:03:32,15:03:32,Present,95.3,-48.9,0.0,NO
2026-08-06 15:03:34,15:03:34,Present,98.9,-49.1,0.0,NO
2026-08-06 15:03:37,15:03:37,Present,99.0,-50.8,0.0,NO
2026-08-06 15:03:39,15:03:39,Present,99.0,-50.1,0.0,NO
2026-08-06 15:03:41,15:03:41,Present,99.0,-47.5,0.0,NO
2026-08-06 15:03:43,15:03:43,Present,99.0,-48.1,0.0,NO
2026-08-06 15:03:45,15:03:45,Present,99.0,-47.2,0.0,NO
2026-08-06 15:03:47,15:03:47,Present,99.0,-47.8,0.0,NO
2026-08-06 15:03:50,15:03:50,Present,99.0,-48.1,0.0,NO
2026-08-06 15:03:52,15:03:52,Present,99.0,-48.0,0.0,NO
2026-08-06 15:03:54,15:03:54,Present,99.0,-48.1,0.0,NO
2026-08-06 15:03:56,15:03:56,Present,96.8,-48.1,0.0,NO
2026-08-06 15:03:58,15:03:58,Present,89.6,-48.9,0.0,NO
2026-08-06 15:04:00,15:04:00,Present,99.0,-48.3,0.0,NO
2026-08-06 15:04:03,15:04:03,Present,99.0,-48.9,0.0,NO
